Run timestamp: 20260413_211208
Config: {'epochs': 50, 'early_stopping_patience': 7, 'weighted_ce': False, 'augmentation': True, 'dropout': False, 'lr_scheduler': True, 'pretrained_encoder': False, 'kfold': True}


Fold 1/5
  Epoch 06 | Train Loss: 0.3038 | Val Loss: 0.3335 | IoU bg: 0.951 crop: 0.000 weed: 0.002 | LR: 0.000965
  Epoch 07 | Train Loss: 0.2573 | Val Loss: 0.3036 | IoU bg: 0.970 crop: 0.000 weed: 0.116 | LR: 0.000952
  Epoch 08 | Train Loss: 0.2233 | Val Loss: 0.2582 | IoU bg: 0.977 crop: 0.500 weed: 0.246 | LR: 0.000938
  Epoch 09 | Train Loss: 0.2030 | Val Loss: 0.1938 | IoU bg: 0.984 crop: 0.068 weed: 0.322 | LR: 0.000922
  Epoch 10 | Train Loss: 0.1773 | Val Loss: 0.1616 | IoU bg: 0.986 crop: 0.527 weed: 0.379 | LR: 0.000905
  Epoch 11 | Train Loss: 0.1669 | Val Loss: 0.1746 | IoU bg: 0.987 crop: 0.000 weed: 0.352 | LR: 0.000885
  Epoch 12 | Train Loss: 0.1510 | Val Loss: 0.1227 | IoU bg: 0.986 crop: 0.584 weed: 0.213 | LR: 0.000865
  Epoch 13 | Train Loss: 0.1484 | Val Loss: 0.1154 | IoU bg: 0.986 crop: 0.548 weed: 0.447 | LR: 0.000842
  Epoch 14 | Train Loss: 0.1315 | Val Loss: 0.1221 | IoU bg: 0.984 crop: 0.478 weed: 0.412 | LR: 0.000819
  Epoch 15 | Train Loss: 0.1231 | Val Loss: 0.1051 | IoU bg: 0.986 crop: 0.676 weed: 0.504 | LR: 0.000794
  Epoch 16 | Train Loss: 0.1158 | Val Loss: 0.1394 | IoU bg: 0.988 crop: 0.000 weed: 0.374 | LR: 0.000768
  Epoch 17 | Train Loss: 0.1151 | Val Loss: 0.0995 | IoU bg: 0.986 crop: 0.604 weed: 0.207 | LR: 0.000741
  Epoch 18 | Train Loss: 0.1138 | Val Loss: 0.1097 | IoU bg: 0.988 crop: 0.000 weed: 0.368 | LR: 0.000713
  Epoch 19 | Train Loss: 0.1024 | Val Loss: 0.0989 | IoU bg: 0.987 crop: 0.484 weed: 0.449 | LR: 0.000684
  Epoch 20 | Train Loss: 0.0977 | Val Loss: 0.0895 | IoU bg: 0.987 crop: 0.657 weed: 0.493 | LR: 0.000655
  Epoch 21 | Train Loss: 0.0962 | Val Loss: 0.0930 | IoU bg: 0.986 crop: 0.427 weed: 0.437 | LR: 0.000625
  Epoch 22 | Train Loss: 0.0973 | Val Loss: 0.0983 | IoU bg: 0.988 crop: 0.092 weed: 0.394 | LR: 0.000594
  Epoch 23 | Train Loss: 0.0904 | Val Loss: 0.0986 | IoU bg: 0.988 crop: 0.011 weed: 0.378 | LR: 0.000563
  Epoch 24 | Train Loss: 0.0900 | Val Loss: 0.0801 | IoU bg: 0.986 crop: 0.687 weed: 0.450 | LR: 0.000532
  Epoch 25 | Train Loss: 0.0926 | Val Loss: 0.0769 | IoU bg: 0.987 crop: 0.728 weed: 0.497 | LR: 0.000500
  Epoch 26 | Train Loss: 0.0902 | Val Loss: 0.0895 | IoU bg: 0.988 crop: 0.133 weed: 0.394 | LR: 0.000469
  Epoch 27 | Train Loss: 0.0828 | Val Loss: 0.0852 | IoU bg: 0.987 crop: 0.331 weed: 0.419 | LR: 0.000438
  Epoch 28 | Train Loss: 0.0893 | Val Loss: 0.0738 | IoU bg: 0.986 crop: 0.674 weed: 0.494 | LR: 0.000407
  Epoch 29 | Train Loss: 0.0830 | Val Loss: 0.0801 | IoU bg: 0.987 crop: 0.676 weed: 0.513 | LR: 0.000376
  Epoch 30 | Train Loss: 0.0815 | Val Loss: 0.0927 | IoU bg: 0.988 crop: 0.131 weed: 0.405 | LR: 0.000346
  Epoch 31 | Train Loss: 0.0766 | Val Loss: 0.0765 | IoU bg: 0.985 crop: 0.686 weed: 0.359 | LR: 0.000317
  Epoch 32 | Train Loss: 0.0758 | Val Loss: 0.0845 | IoU bg: 0.988 crop: 0.135 weed: 0.404 | LR: 0.000288
  Epoch 33 | Train Loss: 0.0732 | Val Loss: 0.0703 | IoU bg: 0.987 crop: 0.698 weed: 0.529 | LR: 0.000260
  Epoch 34 | Train Loss: 0.0692 | Val Loss: 0.0691 | IoU bg: 0.987 crop: 0.730 weed: 0.536 | LR: 0.000233
  Epoch 35 | Train Loss: 0.0711 | Val Loss: 0.0825 | IoU bg: 0.988 crop: 0.222 weed: 0.412 | LR: 0.000207
  Epoch 36 | Train Loss: 0.0705 | Val Loss: 0.0653 | IoU bg: 0.988 crop: 0.744 weed: 0.482 | LR: 0.000182
  Epoch 37 | Train Loss: 0.0711 | Val Loss: 0.0687 | IoU bg: 0.988 crop: 0.673 weed: 0.538 | LR: 0.000159
